soil_property,description,description_url,model_name,spectra_type,subset,geo,unit_transform,10cv_predictions,error_model,error_predictions,model,performance_summary,train_data,validation_plot,pca_model_url,pca_scores_url
p.ext_usda.a270_mg.kg,"Phosphorus, Extractable, Bray1",https://soilspectroscopy.github.io/ossl-manual/ossl-database-description.html#p.ext_usda.a270_mg.kg,mir_cubist_kssl_na_v1.2,mir,kssl,na,log1p,https://storage.googleapis.com/soilspec4gg-public/models/log..p.ext_usda.a270_mg.kg/cvpred_mir_cubist_kssl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..p.ext_usda.a270_mg.kg/error_modelmir_cubist_kssl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..p.ext_usda.a270_mg.kg/error_predmir_cubist_kssl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..p.ext_usda.a270_mg.kg/model_mir_cubist_kssl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..p.ext_usda.a270_mg.kg/perfmetrics_mir_cubist_kssl_na_v1.2.csv,https://storage.googleapis.com/soilspec4gg-public/models/log..p.ext_usda.a270_mg.kg/task_mir_cubist_kssl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..p.ext_usda.a270_mg.kg/valplot_mir_cubist_kssl_na_v1.2.png,https://storage.googleapis.com/soilspec4gg-public/models/pca.ossl/mpca_mir_cubist_kssl_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/pca.ossl/pca_scores_mir_cubist_kssl_v1.2.qs
p.ext_usda.a270_mg.kg,"Phosphorus, Extractable, Bray1",https://soilspectroscopy.github.io/ossl-manual/ossl-database-description.html#p.ext_usda.a270_mg.kg,mir_cubist_ossl_na_v1.2,mir,ossl,na,log1p,https://storage.googleapis.com/soilspec4gg-public/models/log..p.ext_usda.a270_mg.kg/cvpred_mir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..p.ext_usda.a270_mg.kg/error_modelmir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..p.ext_usda.a270_mg.kg/error_predmir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..p.ext_usda.a270_mg.kg/model_mir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..p.ext_usda.a270_mg.kg/perfmetrics_mir_cubist_ossl_na_v1.2.csv,https://storage.googleapis.com/soilspec4gg-public/models/log..p.ext_usda.a270_mg.kg/task_mir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..p.ext_usda.a270_mg.kg/valplot_mir_cubist_ossl_na_v1.2.png,https://storage.googleapis.com/soilspec4gg-public/models/pca.ossl/mpca_mir_cubist_ossl_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/pca.ossl/pca_scores_mir_cubist_ossl_v1.2.qs
p.ext_usda.a274_mg.kg,"Phosphorus, Extractable, Olsen",https://soilspectroscopy.github.io/ossl-manual/ossl-database-description.html#p.ext_usda.a274_mg.kg,mir_cubist_kssl_na_v1.2,mir,kssl,na,log1p,https://storage.googleapis.com/soilspec4gg-public/models/log..p.ext_usda.a274_mg.kg/cvpred_mir_cubist_kssl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..p.ext_usda.a274_mg.kg/error_modelmir_cubist_kssl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..p.ext_usda.a274_mg.kg/error_predmir_cubist_kssl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..p.ext_usda.a274_mg.kg/model_mir_cubist_kssl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..p.ext_usda.a274_mg.kg/perfmetrics_mir_cubist_kssl_na_v1.2.csv,https://storage.googleapis.com/soilspec4gg-public/models/log..p.ext_usda.a274_mg.kg/task_mir_cubist_kssl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..p.ext_usda.a274_mg.kg/valplot_mir_cubist_kssl_na_v1.2.png,https://storage.googleapis.com/soilspec4gg-public/models/pca.ossl/mpca_mir_cubist_kssl_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/pca.ossl/pca_scores_mir_cubist_kssl_v1.2.qs
p.ext_usda.a274_mg.kg,"Phosphorus, Extractable, Olsen",https://soilspectroscopy.github.io/ossl-manual/ossl-database-description.html#p.ext_usda.a274_mg.kg,mir_cubist_ossl_na_v1.2,mir,ossl,na,log1p,https://storage.googleapis.com/soilspec4gg-public/models/log..p.ext_usda.a274_mg.kg/cvpred_mir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..p.ext_usda.a274_mg.kg/error_modelmir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..p.ext_usda.a274_mg.kg/error_predmir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..p.ext_usda.a274_mg.kg/model_mir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..p.ext_usda.a274_mg.kg/perfmetrics_mir_cubist_ossl_na_v1.2.csv,https://storage.googleapis.com/soilspec4gg-public/models/log..p.ext_usda.a274_mg.kg/task_mir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..p.ext_usda.a274_mg.kg/valplot_mir_cubist_ossl_na_v1.2.png,https://storage.googleapis.com/soilspec4gg-public/models/pca.ossl/mpca_mir_cubist_ossl_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/pca.ossl/pca_scores_mir_cubist_ossl_v1.2.qs
p.ext_usda.a274_mg.kg,"Phosphorus, Extractable, Olsen",https://soilspectroscopy.github.io/ossl-manual/ossl-database-description.html#p.ext_usda.a274_mg.kg,visnir_cubist_ossl_na_v1.2,visnir,ossl,na,log1p,https://storage.googleapis.com/soilspec4gg-public/models/log..p.ext_usda.a274_mg.kg/cvpred_visnir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..p.ext_usda.a274_mg.kg/error_modelvisnir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..p.ext_usda.a274_mg.kg/error_predvisnir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..p.ext_usda.a274_mg.kg/model_visnir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..p.ext_usda.a274_mg.kg/perfmetrics_visnir_cubist_ossl_na_v1.2.csv,https://storage.googleapis.com/soilspec4gg-public/models/log..p.ext_usda.a274_mg.kg/task_visnir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..p.ext_usda.a274_mg.kg/valplot_visnir_cubist_ossl_na_v1.2.png,https://storage.googleapis.com/soilspec4gg-public/models/pca.ossl/mpca_visnir_cubist_ossl_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/pca.ossl/pca_scores_visnir_cubist_ossl_v1.2.qs
ph.cacl2_usda.a481_index,"pH, 1:2 Soil-CaCl2 Suspension",https://soilspectroscopy.github.io/ossl-manual/ossl-database-description.html#ph.cacl2_usda.a481_index,mir_cubist_kssl_na_v1.2,mir,kssl,na,original,https://storage.googleapis.com/soilspec4gg-public/models/ph.cacl2_usda.a481_index/cvpred_mir_cubist_kssl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/ph.cacl2_usda.a481_index/error_modelmir_cubist_kssl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/ph.cacl2_usda.a481_index/error_predmir_cubist_kssl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/ph.cacl2_usda.a481_index/model_mir_cubist_kssl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/ph.cacl2_usda.a481_index/perfmetrics_mir_cubist_kssl_na_v1.2.csv,https://storage.googleapis.com/soilspec4gg-public/models/ph.cacl2_usda.a481_index/task_mir_cubist_kssl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/ph.cacl2_usda.a481_index/valplot_mir_cubist_kssl_na_v1.2.png,https://storage.googleapis.com/soilspec4gg-public/models/pca.ossl/mpca_mir_cubist_kssl_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/pca.ossl/pca_scores_mir_cubist_kssl_v1.2.qs
ph.cacl2_usda.a481_index,"pH, 1:2 Soil-CaCl2 Suspension",https://soilspectroscopy.github.io/ossl-manual/ossl-database-description.html#ph.cacl2_usda.a481_index,mir_cubist_ossl_na_v1.2,mir,ossl,na,original,https://storage.googleapis.com/soilspec4gg-public/models/ph.cacl2_usda.a481_index/cvpred_mir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/ph.cacl2_usda.a481_index/error_modelmir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/ph.cacl2_usda.a481_index/error_predmir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/ph.cacl2_usda.a481_index/model_mir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/ph.cacl2_usda.a481_index/perfmetrics_mir_cubist_ossl_na_v1.2.csv,https://storage.googleapis.com/soilspec4gg-public/models/ph.cacl2_usda.a481_index/task_mir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/ph.cacl2_usda.a481_index/valplot_mir_cubist_ossl_na_v1.2.png,https://storage.googleapis.com/soilspec4gg-public/models/pca.ossl/mpca_mir_cubist_ossl_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/pca.ossl/pca_scores_mir_cubist_ossl_v1.2.qs
ph.cacl2_usda.a481_index,"pH, 1:2 Soil-CaCl2 Suspension",https://soilspectroscopy.github.io/ossl-manual/ossl-database-description.html#ph.cacl2_usda.a481_index,nir.neospectra_cubist_ossl_na_v1.2,nir.neospectra,ossl,na,original,https://storage.googleapis.com/soilspec4gg-public/models/ph.cacl2_usda.a481_index/cvpred_nir.neospectra_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/ph.cacl2_usda.a481_index/error_modelnir.neospectra_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/ph.cacl2_usda.a481_index/error_prednir.neospectra_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/ph.cacl2_usda.a481_index/model_nir.neospectra_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/ph.cacl2_usda.a481_index/perfmetrics_nir.neospectra_cubist_ossl_na_v1.2.csv,https://storage.googleapis.com/soilspec4gg-public/models/ph.cacl2_usda.a481_index/task_nir.neospectra_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/ph.cacl2_usda.a481_index/valplot_nir.neospectra_cubist_ossl_na_v1.2.png,https://storage.googleapis.com/soilspec4gg-public/models/pca.ossl/mpca_nir.neospectra_cubist_ossl_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/pca.ossl/pca_scores_nir.neospectra_cubist_ossl_v1.2.qs
ph.cacl2_usda.a481_index,"pH, 1:2 Soil-CaCl2 Suspension",https://soilspectroscopy.github.io/ossl-manual/ossl-database-description.html#ph.cacl2_usda.a481_index,visnir_cubist_ossl_na_v1.2,visnir,ossl,na,original,https://storage.googleapis.com/soilspec4gg-public/models/ph.cacl2_usda.a481_index/cvpred_visnir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/ph.cacl2_usda.a481_index/error_modelvisnir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/ph.cacl2_usda.a481_index/error_predvisnir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/ph.cacl2_usda.a481_index/model_visnir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/ph.cacl2_usda.a481_index/perfmetrics_visnir_cubist_ossl_na_v1.2.csv,https://storage.googleapis.com/soilspec4gg-public/models/ph.cacl2_usda.a481_index/task_visnir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/ph.cacl2_usda.a481_index/valplot_visnir_cubist_ossl_na_v1.2.png,https://storage.googleapis.com/soilspec4gg-public/models/pca.ossl/mpca_visnir_cubist_ossl_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/pca.ossl/pca_scores_visnir_cubist_ossl_v1.2.qs
ph.h2o_usda.a268_index,"pH, 1:1 Soil-Water Suspension",https://soilspectroscopy.github.io/ossl-manual/ossl-database-description.html#ph.h2o_usda.a268_index,mir_cubist_kssl_na_v1.2,mir,kssl,na,original,https://storage.googleapis.com/soilspec4gg-public/models/ph.h2o_usda.a268_index/cvpred_mir_cubist_kssl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/ph.h2o_usda.a268_index/error_modelmir_cubist_kssl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/ph.h2o_usda.a268_index/error_predmir_cubist_kssl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/ph.h2o_usda.a268_index/model_mir_cubist_kssl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/ph.h2o_usda.a268_index/perfmetrics_mir_cubist_kssl_na_v1.2.csv,https://storage.googleapis.com/soilspec4gg-public/models/ph.h2o_usda.a268_index/task_mir_cubist_kssl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/ph.h2o_usda.a268_index/valplot_mir_cubist_kssl_na_v1.2.png,https://storage.googleapis.com/soilspec4gg-public/models/pca.ossl/mpca_mir_cubist_kssl_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/pca.ossl/pca_scores_mir_cubist_kssl_v1.2.qs
ph.h2o_usda.a268_index,"pH, 1:1 Soil-Water Suspension",https://soilspectroscopy.github.io/ossl-manual/ossl-database-description.html#ph.h2o_usda.a268_index,mir_cubist_ossl_na_v1.2,mir,ossl,na,original,https://storage.googleapis.com/soilspec4gg-public/models/ph.h2o_usda.a268_index/cvpred_mir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/ph.h2o_usda.a268_index/error_modelmir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/ph.h2o_usda.a268_index/error_predmir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/ph.h2o_usda.a268_index/model_mir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/ph.h2o_usda.a268_index/perfmetrics_mir_cubist_ossl_na_v1.2.csv,https://storage.googleapis.com/soilspec4gg-public/models/ph.h2o_usda.a268_index/task_mir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/ph.h2o_usda.a268_index/valplot_mir_cubist_ossl_na_v1.2.png,https://storage.googleapis.com/soilspec4gg-public/models/pca.ossl/mpca_mir_cubist_ossl_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/pca.ossl/pca_scores_mir_cubist_ossl_v1.2.qs
ph.h2o_usda.a268_index,"pH, 1:1 Soil-Water Suspension",https://soilspectroscopy.github.io/ossl-manual/ossl-database-description.html#ph.h2o_usda.a268_index,nir.neospectra_cubist_ossl_na_v1.2,nir.neospectra,ossl,na,original,https://storage.googleapis.com/soilspec4gg-public/models/ph.h2o_usda.a268_index/cvpred_nir.neospectra_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/ph.h2o_usda.a268_index/error_modelnir.neospectra_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/ph.h2o_usda.a268_index/error_prednir.neospectra_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/ph.h2o_usda.a268_index/model_nir.neospectra_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/ph.h2o_usda.a268_index/perfmetrics_nir.neospectra_cubist_ossl_na_v1.2.csv,https://storage.googleapis.com/soilspec4gg-public/models/ph.h2o_usda.a268_index/task_nir.neospectra_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/ph.h2o_usda.a268_index/valplot_nir.neospectra_cubist_ossl_na_v1.2.png,https://storage.googleapis.com/soilspec4gg-public/models/pca.ossl/mpca_nir.neospectra_cubist_ossl_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/pca.ossl/pca_scores_nir.neospectra_cubist_ossl_v1.2.qs
ph.h2o_usda.a268_index,"pH, 1:1 Soil-Water Suspension",https://soilspectroscopy.github.io/ossl-manual/ossl-database-description.html#ph.h2o_usda.a268_index,visnir_cubist_ossl_na_v1.2,visnir,ossl,na,original,https://storage.googleapis.com/soilspec4gg-public/models/ph.h2o_usda.a268_index/cvpred_visnir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/ph.h2o_usda.a268_index/error_modelvisnir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/ph.h2o_usda.a268_index/error_predvisnir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/ph.h2o_usda.a268_index/model_visnir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/ph.h2o_usda.a268_index/perfmetrics_visnir_cubist_ossl_na_v1.2.csv,https://storage.googleapis.com/soilspec4gg-public/models/ph.h2o_usda.a268_index/task_visnir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/ph.h2o_usda.a268_index/valplot_visnir_cubist_ossl_na_v1.2.png,https://storage.googleapis.com/soilspec4gg-public/models/pca.ossl/mpca_visnir_cubist_ossl_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/pca.ossl/pca_scores_visnir_cubist_ossl_v1.2.qs
s.tot_usda.a624_w.pct,"Sulfur, Total NCS",https://soilspectroscopy.github.io/ossl-manual/ossl-database-description.html#s.tot_usda.a624_w.pct,mir_cubist_kssl_na_v1.2,mir,kssl,na,log1p,https://storage.googleapis.com/soilspec4gg-public/models/log..s.tot_usda.a624_w.pct/cvpred_mir_cubist_kssl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..s.tot_usda.a624_w.pct/error_modelmir_cubist_kssl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..s.tot_usda.a624_w.pct/error_predmir_cubist_kssl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..s.tot_usda.a624_w.pct/model_mir_cubist_kssl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..s.tot_usda.a624_w.pct/perfmetrics_mir_cubist_kssl_na_v1.2.csv,https://storage.googleapis.com/soilspec4gg-public/models/log..s.tot_usda.a624_w.pct/task_mir_cubist_kssl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..s.tot_usda.a624_w.pct/valplot_mir_cubist_kssl_na_v1.2.png,https://storage.googleapis.com/soilspec4gg-public/models/pca.ossl/mpca_mir_cubist_kssl_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/pca.ossl/pca_scores_mir_cubist_kssl_v1.2.qs
s.tot_usda.a624_w.pct,"Sulfur, Total NCS",https://soilspectroscopy.github.io/ossl-manual/ossl-database-description.html#s.tot_usda.a624_w.pct,mir_cubist_ossl_na_v1.2,mir,ossl,na,log1p,https://storage.googleapis.com/soilspec4gg-public/models/log..s.tot_usda.a624_w.pct/cvpred_mir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..s.tot_usda.a624_w.pct/error_modelmir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..s.tot_usda.a624_w.pct/error_predmir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..s.tot_usda.a624_w.pct/model_mir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..s.tot_usda.a624_w.pct/perfmetrics_mir_cubist_ossl_na_v1.2.csv,https://storage.googleapis.com/soilspec4gg-public/models/log..s.tot_usda.a624_w.pct/task_mir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..s.tot_usda.a624_w.pct/valplot_mir_cubist_ossl_na_v1.2.png,https://storage.googleapis.com/soilspec4gg-public/models/pca.ossl/mpca_mir_cubist_ossl_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/pca.ossl/pca_scores_mir_cubist_ossl_v1.2.qs
s.tot_usda.a624_w.pct,"Sulfur, Total NCS",https://soilspectroscopy.github.io/ossl-manual/ossl-database-description.html#s.tot_usda.a624_w.pct,nir.neospectra_cubist_ossl_na_v1.2,nir.neospectra,ossl,na,log1p,https://storage.googleapis.com/soilspec4gg-public/models/log..s.tot_usda.a624_w.pct/cvpred_nir.neospectra_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..s.tot_usda.a624_w.pct/error_modelnir.neospectra_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..s.tot_usda.a624_w.pct/error_prednir.neospectra_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..s.tot_usda.a624_w.pct/model_nir.neospectra_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..s.tot_usda.a624_w.pct/perfmetrics_nir.neospectra_cubist_ossl_na_v1.2.csv,https://storage.googleapis.com/soilspec4gg-public/models/log..s.tot_usda.a624_w.pct/task_nir.neospectra_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..s.tot_usda.a624_w.pct/valplot_nir.neospectra_cubist_ossl_na_v1.2.png,https://storage.googleapis.com/soilspec4gg-public/models/pca.ossl/mpca_nir.neospectra_cubist_ossl_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/pca.ossl/pca_scores_nir.neospectra_cubist_ossl_v1.2.qs
s.tot_usda.a624_w.pct,"Sulfur, Total NCS",https://soilspectroscopy.github.io/ossl-manual/ossl-database-description.html#s.tot_usda.a624_w.pct,visnir_cubist_kssl_na_v1.2,visnir,kssl,na,log1p,https://storage.googleapis.com/soilspec4gg-public/models/log..s.tot_usda.a624_w.pct/cvpred_visnir_cubist_kssl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..s.tot_usda.a624_w.pct/error_modelvisnir_cubist_kssl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..s.tot_usda.a624_w.pct/error_predvisnir_cubist_kssl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..s.tot_usda.a624_w.pct/model_visnir_cubist_kssl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..s.tot_usda.a624_w.pct/perfmetrics_visnir_cubist_kssl_na_v1.2.csv,https://storage.googleapis.com/soilspec4gg-public/models/log..s.tot_usda.a624_w.pct/task_visnir_cubist_kssl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..s.tot_usda.a624_w.pct/valplot_visnir_cubist_kssl_na_v1.2.png,https://storage.googleapis.com/soilspec4gg-public/models/pca.ossl/mpca_visnir_cubist_kssl_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/pca.ossl/pca_scores_visnir_cubist_kssl_v1.2.qs
s.tot_usda.a624_w.pct,"Sulfur, Total NCS",https://soilspectroscopy.github.io/ossl-manual/ossl-database-description.html#s.tot_usda.a624_w.pct,visnir_cubist_ossl_na_v1.2,visnir,ossl,na,log1p,https://storage.googleapis.com/soilspec4gg-public/models/log..s.tot_usda.a624_w.pct/cvpred_visnir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..s.tot_usda.a624_w.pct/error_modelvisnir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..s.tot_usda.a624_w.pct/error_predvisnir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..s.tot_usda.a624_w.pct/model_visnir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..s.tot_usda.a624_w.pct/perfmetrics_visnir_cubist_ossl_na_v1.2.csv,https://storage.googleapis.com/soilspec4gg-public/models/log..s.tot_usda.a624_w.pct/task_visnir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..s.tot_usda.a624_w.pct/valplot_visnir_cubist_ossl_na_v1.2.png,https://storage.googleapis.com/soilspec4gg-public/models/pca.ossl/mpca_visnir_cubist_ossl_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/pca.ossl/pca_scores_visnir_cubist_ossl_v1.2.qs
sand.tot_usda.c60_w.pct,"Sand, Total, S prep",https://soilspectroscopy.github.io/ossl-manual/ossl-database-description.html#sand.tot_usda.c60_w.pct,mir_cubist_kssl_na_v1.2,mir,kssl,na,original,https://storage.googleapis.com/soilspec4gg-public/models/sand.tot_usda.c60_w.pct/cvpred_mir_cubist_kssl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/sand.tot_usda.c60_w.pct/error_modelmir_cubist_kssl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/sand.tot_usda.c60_w.pct/error_predmir_cubist_kssl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/sand.tot_usda.c60_w.pct/model_mir_cubist_kssl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/sand.tot_usda.c60_w.pct/perfmetrics_mir_cubist_kssl_na_v1.2.csv,https://storage.googleapis.com/soilspec4gg-public/models/sand.tot_usda.c60_w.pct/task_mir_cubist_kssl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/sand.tot_usda.c60_w.pct/valplot_mir_cubist_kssl_na_v1.2.png,https://storage.googleapis.com/soilspec4gg-public/models/pca.ossl/mpca_mir_cubist_kssl_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/pca.ossl/pca_scores_mir_cubist_kssl_v1.2.qs
sand.tot_usda.c60_w.pct,"Sand, Total, S prep",https://soilspectroscopy.github.io/ossl-manual/ossl-database-description.html#sand.tot_usda.c60_w.pct,mir_cubist_ossl_na_v1.2,mir,ossl,na,original,https://storage.googleapis.com/soilspec4gg-public/models/sand.tot_usda.c60_w.pct/cvpred_mir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/sand.tot_usda.c60_w.pct/error_modelmir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/sand.tot_usda.c60_w.pct/error_predmir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/sand.tot_usda.c60_w.pct/model_mir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/sand.tot_usda.c60_w.pct/perfmetrics_mir_cubist_ossl_na_v1.2.csv,https://storage.googleapis.com/soilspec4gg-public/models/sand.tot_usda.c60_w.pct/task_mir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/sand.tot_usda.c60_w.pct/valplot_mir_cubist_ossl_na_v1.2.png,https://storage.googleapis.com/soilspec4gg-public/models/pca.ossl/mpca_mir_cubist_ossl_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/pca.ossl/pca_scores_mir_cubist_ossl_v1.2.qs
